idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,palabras,areas,sectores
0000184506,LUIS PLINIO COLLAZOS ROBLES,Agroprecios FUP,Otro,False,Agroprecios FUP,,Colombia,2019,No Aplica,"Ciencias Agrícolas;Agricultura, Silvicultura y Pesca;Agricultura, Ciencias Sociales;Economía y Negocios;Economía, Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías",No Aplica
0000148048,MEILYN DAJANA CALDERON PEREZ,Agroprecios FUP,Otro,False,Agroprecios Fup,,Colombia,2019,No Aplica,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Telecomunicaciones, Ciencias Agrícolas;Agricultura, Silvicultura y Pesca;Agricultura, Ciencias Sociales;Economía y Negocios;Economía","Productos y servicios de recreación,culturales, artísticos y deportivos, Desarrollo de programas (software) y prestación de servicios en informática"
0000148048,MEILYN DAJANA CALDERON PEREZ,De la finca a la casa - Chayani,Otro,False,De la finca a la casa - Chayani,,Colombia,2019,No Aplica,"Ciencias Agrícolas;Agricultura, Silvicultura y Pesca;Agricultura, Ciencias Sociales;Economía y Negocios;Economía, Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías",No Aplica
0001549475,WILLIAM ALEXANDER GONZALEZ,Web Secretaria de Educación del Cauca,Gen Clonado,False,Web Secretaria de Educacion y Cultura del Cauca,,Colombia,2018,No Aplica,No Aplica,No Aplica
0001549475,WILLIAM ALEXANDER GONZALEZ,Bodecom,Gen Clonado,False,Sistema BODECOM ONU (Organización de las Naciones Unidas para la Alimentación y Agricultura),,Colombia,2019,No Aplica,No Aplica,No Aplica
0001549475,WILLIAM ALEXANDER GONZALEZ,Sistema de referencias Bibliograficas,Gen Clonado,False,Sistema para la creación de referencias bibliográficas según las normas APA e ICONTEC,,Colombia,2014,No Aplica,No Aplica,No Aplica
0000182378,YENI FERNANDA CASTRILLON SANCHEZ,Agroprecios FUP,Otro,False,Agroprecios FUP,,Colombia,2019,No Aplica,"Ciencias Agrícolas;Agricultura, Silvicultura y Pesca;Agricultura, Ciencias Sociales;Economía y Negocios;Economía, Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías",No Aplica
0000182378,YENI FERNANDA CASTRILLON SANCHEZ,De la finca a la casa - Chayani,Otro,False,De la finca a la casa - Chayani,,Colombia,2019,No Aplica,No Aplica,No Aplica
0000533980,PAULA ANDREA MORA PEDREROS,Proyecto de lectoescritura y mejoramiento docente,Otro,False,,,Colombia,2006,No Aplica,No Aplica,No Aplica
0000533980,PAULA ANDREA MORA PEDREROS,Objeto Virtual de Aprendizaje: El mito de la caverna,Otro,False,,,Colombia,2010,No Aplica,No Aplica,No Aplica
0000533980,PAULA ANDREA MORA PEDREROS,Objeto Virtual de Aprendizaje: La argumentación evidencia de la categorización del awapit,Otro,False,,,Colombia,2011,No Aplica,No Aplica,No Aplica
0001342899,DENIX ALBERTO RODRIGUEZ TORRES,OBJETO VIRTUAL DE APRENDIZAJE (OVA): PENSANDO CRITICAMENTE,Otro,False,,UNIVERSIDAD SANTO TOMAS,Colombia,2012,No Aplica,No Aplica,No Aplica
0001168061,DEYSER GUTIERREZ ALVAREZ,Investigación Diseño Instruccional una experiencia creativa en la construccion de conocimiento,Otro,False,,,Colombia,2006,No Aplica,No Aplica,No Aplica
0001168061,DEYSER GUTIERREZ ALVAREZ,Artículo sobre Procesos de Acreditación y estándares de calidad en la Facultad de Informática,Otro,False,,,Colombia,2006,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,Educación
0001168061,DEYSER GUTIERREZ ALVAREZ,Ásignatura Inglés transicional - Nivel I - Nivel II - Nivel III,Otro,False,,,Colombia,2007,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,No Aplica
0001168061,DEYSER GUTIERREZ ALVAREZ,Modelo Pedagógico Propuesta virtual Politécnico Jaime Isaza Cadavid,Otro,False,,,Colombia,2007,No Aplica,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,No Aplica
0001134213,IVANIA LUCIA CAICEDO BACCA,OVA VIDA Y OBRA SANTO TOMAS DE AQUINO,Otro,False,OVAS,12,Colombia,2011,No Aplica,No Aplica,No Aplica
0001253964,ELIZABETH TORO CHALA,Proyecto de Prácticas Kiabi,Otro,False,,,España,2007,Práctica,Ciencias Sociales;Economía y Negocios;Negocios y Management,No Aplica
0001253964,ELIZABETH TORO CHALA,CREACIONES Y ACCESORIOS,Otro,False,,,Francia,2005,DISEÑO,Humanidades;Idiomas y Literatura;Lingüística,Desarrollo de nuevos materiales
0000578134,REGINA VICTORIA PLAZA RIVERA,Red Colombiana de Tuberculosis,Otro,False,Red de teleasistencia en tuberculosis,,Colombia,2006,No Aplica,No Aplica,No Aplica
0001124838,MARIA EUGENIA SALDARRIAGA SALAZAR,PEI EN LAS AREAS OPTATIVAS DE GESTION EMPRESARIAL EN LA INSTITUCION EDUCATIVA TOMAS CIPRIANO DE MOSQUERA DE LA CIUDAD DE POAPYAN,Otro,False,PEI ,10-08-2006,Colombia,2007,No Aplica,No Aplica,No Aplica
0001124838,"MARIA EUGENIA SALDARRIAGA SALAZAR, MARIA FERNANDA GUZMAN GONZALEZ, EDNA MARIANA AGUILAR MALES",DISEÑO DE UN MODELO PARA LA IMPLEMENTACION DE UNA HERRAMIENTA DE BASE TECNOLOGICA A BAJO COSTO BASADA EN EL PROTOTIPO (MAKE-BLOCK) EMPLEANDO LA PLACA ARDUINO. QUE INTERACTUE DE MANERA DINAMICA CON LAS METODOLOGIAS DE APRENDIZAJE EN EMPRENDIMIENTO EN LAS INSTITUCIONES DE EDUCACION MEDIA TECNICA DE LA,Otro,False,HERRAMIENTA DE BASE TECNOLOGICA A BAJO COSTO BASADA EN EL PROTOTIPO (MAKE-BLOCK) ,,Colombia,2016,CIENCIA;TECNOLOGIA E INNOVACION;CREATIVIDAD;DOCENCIA;EDUCACION;EMPRENDIMIENTO;ESTRATEGIA;TRABAJOS DE INVESTIGACIÓN;COMPETENCIAS,Ciencias Sociales;Economía y Negocios;Negocios y Management,Educación
0001124838,"MARIA FERNANDA GUZMAN GONZALEZ, MARIA EUGENIA SALDARRIAGA SALAZAR, EDUARDO ANDRES CONCHA CERON","""SER"" EMPRENDEDOR",Base de datos de referencia para investigacion,False,FORMACIÓN DEL SER ORIENTADO AL EMPRENDIMINENTO,,Colombia,2019,COMPETENCIAS;CREATIVIDAD;Crecimiento Empresarial;CULTURA EMPRENDEDORA;EMPRENDIMIENTO;EMPRESA;EMPRESARISMO;Enseñanza;ESTRATEGIA,Ciencias Sociales;Economía y Negocios;Negocios y Management,"Productos y servicios de recreación,culturales, artísticos y deportivos"
0001678622,"MARIA EUGENIA SALDARRIAGA SALAZAR, EDUARDO ANDRES CONCHA CERON","""SER"" EMPRENDEDOR - Metodología para valorar el desarrollo de competencias blandas en los emprendedores.",Base de datos de referencia para investigacion,False,"""SER"" EMPRENDEDOR ",,Colombia,2019,Enseñanza;Competencias Blandas ;Creatividad;Cultura Emprendedora;Empresarísmo;Emprendimiento;Estrategias;Tecnología,Ciencias Sociales;Economía y Negocios;Negocios y Management,Actividades de asesoramiento y consultoría a las empresas
0001174894,"MARIA FERNANDA GUZMAN GONZALEZ, MARIA EUGENIA SALDARRIAGA SALAZAR, EDUARDO ANDRES CONCHA CERON","""SER"" EMPRENDEDOR",Base de datos de referencia para investigacion,False,FORMACIÓN DEL SER ORIENTADO AL EMPRENDIMINENTO,,Colombia,2019,Competencias;Creatividad;Crecimiento Empresarial;Cultura Emprendedora;Emprendimiento;Empresa;Enseñanza;Estrategia,Ciencias Sociales;Economía y Negocios;Negocios y Management,"Productos y servicios de recreación,culturales, artísticos y deportivos"
0001174894,"MARIA FERNANDA GUZMAN GONZALEZ, EDNA MARIANA AGUILAR MALES, MARIA EUGENIA SALDARRIAGA SALAZAR",DISEÑO DE UN MODELO PARA LA IMPLEMENTACION DE UNA HERRAMIENTA DE BASE TECNOLOGICA A BAJO COSTO BASADA EN EL PROTOTIPO (MAKE-BLOCK) EMPLEANDO LA PLACA ARDUINO. QUE INTERACTUE DE MANERA DINAMICA CON LAS METODOLOGIAS DE APRENDIZAJE EN EMPRENDIMIENTO EN LAS INSTITUCIONES DE EDUCACION MEDIA TECNICA DE LA,Otro,False,HERRAMIENTA DE BASE TECNOLOGICA A BAJO COSTO BASADA EN EL PROTOTIPO (MAKE-BLOCK),,Colombia,2016,Ciencia;Tecnología e Innovación;Creatividad;Docencia;Educación;Estrategia;Trabajos de Investigación;Competencias,Ciencias Sociales;Economía y Negocios;Negocios y Management,Educación
0001369747,DANIEL ANDRES MERA ESCOBAR,Portal Resguardo Indigena de Purace Cauca,Otro,False,,,Colombia,2009,No Aplica,No Aplica,No Aplica
0001233513,WALTER JULIAN QUINCHOA CAJAS,http://www.observadhores.org/,Otro,False,Observadhores,,Colombia,2016,No Aplica,No Aplica,No Aplica
0000346950,"CAROLL ZULEIMA JOAQUI TRUJILLO, ALBERTO DE JESUS GONZALEZ RAMIREZ",KARAGABI KMMODEL: MODELO DE REFERENCIA PARA LA INTRODUCCIÓN DE INICIATIVAS DE GESTIÓN DEL CONOCIMIENTO EN ORGANIZACIONES BASADAS EN CONOCIMIENTO,Otro,False,KARAGABI KMMODEL,Certificado de registro de derecho de autor No. 10-185-482,Colombia,2008,No Aplica,No Aplica,No Aplica
0000346950,"CAROLL ZULEIMA JOAQUI TRUJILLO, ALBERTO DE JESUS GONZALEZ RAMIREZ",HERRAMIENTA TECNOLOGICA DE TRABAJO COLABORATIVO,Otro,False,Gestión de Conocimiento y Trabajo Colaborativo Red de Software del Cauca,Contrato No. 154 celebrado entre la CAMARA DE COMERCIO DEL CAUCA Y TOTEMS LTDA,Colombia,2009,No Aplica,No Aplica,No Aplica
0001550910,GABRIEL EDUARDO RENGIFO RIOS,SISTEMA AUTOPORTANTE Y MÉTODO PARA LA COMUNICACIÓN Y DISTRIBUCIÓN MASIVA DE CONTENIDOS Y PUBLICIDAD DIGITAL EN ESPACIOS PÚBLICOS,Otro,False,Robot Visual,,Colombia,2017,No Aplica,No Aplica,No Aplica
0001550910,GABRIEL EDUARDO RENGIFO RIOS,SELF-SUPPORTING SYSTEM AND A METHOD FOR THE MASS COMMUNICATION AND DISTRIBUTION OF CONTENT AND DIGITAL ADVERTISING IN PUBLIC SPACES,Otro,False,Robot Visual,,Colombia,2018,No Aplica,No Aplica,No Aplica
0000021883,VICTOR GARZON MARIN,Visualización de datos sobr el calentamiento global,Otro,False,Visualización Calentamiento Global,,Colombia,2018,No Aplica,No Aplica,No Aplica
0000002241,ANDRES FELIPE HURTADO BANGUERO,Laboratorio de Robótica teleoperado empleando la red de alta velocidad RENATA,Otro,False,,,Colombia,2010,No Aplica,No Aplica,No Aplica
0000002241,ANDRES FELIPE HURTADO BANGUERO,Sistema electronico de alerta para inundaciones empleando telefonia celular,Otro,False,,,Colombia,2010,No Aplica,No Aplica,No Aplica
0001657696,DAVID ARMANDO REVELO LUNA,Patente de invención titulada Sistema y método para medición del contenido de agua o corte de agua en mezcla de petróleo/gas-agua,Otro,False,Sistema y método para medición del contenido de agua o corte de agua en mezcla de petróleo/gas-agua,,Colombia,2017,No Aplica,No Aplica,No Aplica
0001047698,HECTOR JAVIER TASCON HERNANDEZ,Silocobombo,Otro,False,Silocobombo,,Colombia,2010,No Aplica,No Aplica,No Aplica
0001047698,HECTOR JAVIER TASCON HERNANDEZ,Benáfono,Otro,False,Bernáfono,,Colombia,2010,No Aplica,No Aplica,No Aplica
0001047698,HECTOR JAVIER TASCON HERNANDEZ,Silococaja,Otro,False,Silococaja,,Colombia,2010,No Aplica,No Aplica,No Aplica
0001047698,HECTOR JAVIER TASCON HERNANDEZ,Marimbotella,Otro,False,Marimbotella,,Colombia,2010,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Desarrollo de un microscopio holográfico digital (DHM),Otro,False,,,Colombia,2006,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,e-ARI ALOMAR Proyect,Otro,False,,,Noruega,2006,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,GOA LIDAR and Artic Aerosol Campaign 2005 (GOA-LAAC´05),Otro,False,,,Noruega,2005,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,GOA LIDAR and Artic Aerosol Campaign 2005 (GOA-LAAC´05) SUMMER,Otro,False,,,Noruega,2005,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,"Estudio de aerosoloes troposféricos en el sur occidente de Colombia, mediante las técnicas LIDAR y fotometría solar",Otro,False,,,Colombia,2006,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Construcción y montaje de un LIDAR elástico aplicado al estudio de partículas atmosféricas en supensión y la contaminació atmosférica en la región del Cauca.,Otro,False,,,Colombia,2004,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,GOA Summer Lidar & Spectrometric Arctic Campaign 2006¿ (GOA-SLSAC'06),Otro,False,,,Noruega,2006,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,POLARCART Project,Otro,False,,,Noruega,2006,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Investigación de las propiedades de absorción de la luz por los aerosoles atmosféricos,Otro,False,,,Portugal,2006,No Aplica,No Aplica,No Aplica
0000112500,"ALVARO EFRAIN BASTIDAS GUSTIN, GABRIEL FELIPE BOTERO OSPINA, DANIEL JOSE NISPERUZA TOLEDO",MEDIDOR DE TRANSMITANCIA DE RADIACION ULTRAVIOLETA EN LENTES,Otro,False,MEDIDOR DE TRANSMITANCIA DE RADIACION ULTRAVIOLETA EN LENTES,,Colombia,2013,No Aplica,No Aplica,No Aplica
0000112500,ALVARO EFRAIN BASTIDAS GUSTIN,Sistema portátil de medida de porcentaje de radiación ultravioleta transmitida en lentes oftálmicas,Otro,False,,,Colombia,2011,No Aplica,No Aplica,No Aplica
0001424070,CESAR AUGUSTO GOMEZ VILLAMARIN,BD Agendamiento de citas,Otro,False,,,Colombia,2011,No Aplica,No Aplica,No Aplica
0000542172,CARLOS HERNAN TOBAR ARTEAGA,Herramienta de Gestión de Información de Interferencias en Radioenlaces,Otro,False,Herramienta de Gestión de Información de Interferencias en Radioenlaces,,Colombia,2013,Sistemas de Radiocomunicación;Mediciones de Interferencias,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Telecomunicaciones",Desarrollo de programas (software) y prestación de servicios en informática
0000699993,EDGAR WILLINTON GUTIERREZ GUTIERREZ,DISPOSITIVO Y MÉTODO ULTRASÓNICO DE CARACTERIZACIÓN HEMATOLÓGICA,Otro,False,,,Colombia,2019,No Aplica,No Aplica,No Aplica
0001515307,"JEFERSON ARANGO LOPEZ, GUSTAVO ADOLFO ISAZA ECHEVERRY, LUIS FERNANDO CASTILLO OSSA",PLATAFORMA VIRTUAL DE GANADERÍA,Otro,False,PLATAFORMA VIRTUAL DE GANADERÍA,,Colombia,2015,No Aplica,No Aplica,No Aplica
0001515307,"JEFERSON ARANGO LOPEZ, GUSTAVO ADOLFO ISAZA ECHEVERRY, LUIS FERNANDO CASTILLO OSSA",GitirBio,Otro,False,,,Colombia,2015,No Aplica,No Aplica,No Aplica
0001422434,"ANGELA MARIA VARGAS ARCILA, ARACELI SANCHIS DE MIGUEL, ALVARO RENDON GALLON",Dataset of SymptOm-Fault causal relationships for an Ip-based network (SOFI),Base de datos de referencia para investigacion,False,SOFI dataset,,No Aplica,2021,No Aplica,No Aplica,No Aplica
0001239368,"CRISTHIAN NICOLAS FIGUEROA MARTINEZ, ANDRES GUERRERO, JOSE ARMANDO ORDONEZ",Distribucíón de Procesos de Negocio en Sistemás Móviles de Infomación basado en un Algoritmo deHormigas,Otro,False,Tesis de Pregrado,,Colombia,2008,Algoritmo de Hormigas;BPM;Comportamiento;Distribución;grafos;Workflow,Ciencias Naturales;Computación y Ciencias de la Información;Ciencias de la Computación,Desarrollo de programas (software) y prestación de servicios en informática
0000331589,EVA JULIANA MAYA ORTIZ,Documento de estado del arte de sistemas integrados,Otro,False,,"CONVENIO PARA EL DESARROLLO DEL PROYECTO DE INVESTIGACIÓN SISTEMA INTEGRADO DE COMANDO Y CONTROL PARA LAS FUERZAS ARMADAS CELEBRADO ENTRE LA CORPORACIÓN DE CIENCIA Y TECNOLOGÍA PARA EL DESARROLLO DE LA INDUSTRIA NAVAL, MARÍTIMA Y FLUVIAL (COTECMAR) Y CINTEL",Colombia,2009,No Aplica,No Aplica,No Aplica
0000331589,EVA JULIANA MAYA ORTIZ,Documento de requisitos de un sistema integrado,Otro,False,,"CONVENIO PARA EL DESARROLLO DEL PROYECTO DE INVESTIGACIÓN SISTEMA INTEGRADO DE COMANDO Y CONTROL PARA LAS FUERZAS ARMADAS CELEBRADO ENTRE LA CORPORACIÓN DE CIENCIA Y TECNOLOGÍA PARA EL DESARROLLO DE LA INDUSTRIA NAVAL, MARÍTIMA Y FLUVIAL (COTECMAR) Y CINTEL",Colombia,2010,No Aplica,No Aplica,No Aplica
0000331589,EVA JULIANA MAYA ORTIZ,Diseño de la macroarquitectura de un sistema integrado,Otro,False,,"CONVENIO PARA EL DESARROLLO DEL PROYECTO DE INVESTIGACIÓN SISTEMA INTEGRADO DE COMANDO Y CONTROL PARA LAS FUERZAS ARMADAS CELEBRADO ENTRE LA CORPORACIÓN DE CIENCIA Y TECNOLOGÍA PARA EL DESARROLLO DE LA INDUSTRIA NAVAL, MARÍTIMA Y FLUVIAL (COTECMAR) Y CINTEL",Colombia,2010,No Aplica,No Aplica,No Aplica
0000331589,EVA JULIANA MAYA ORTIZ,Diseño y desarrollo de una prueba de concepto de un sistema integrado,Otro,False,,"CONVENIO PARA EL DESARROLLO DEL PROYECTO DE INVESTIGACIÓN SISTEMA INTEGRADO DE COMANDO Y CONTROL PARA LAS FUERZAS ARMADAS CELEBRADO ENTRE LA CORPORACIÓN DE CIENCIA Y TECNOLOGÍA PARA EL DESARROLLO DE LA INDUSTRIA NAVAL, MARÍTIMA Y FLUVIAL (COTECMAR) Y CINTEL",Colombia,2010,No Aplica,No Aplica,No Aplica
0000331589,EVA JULIANA MAYA ORTIZ,Documento de investigación sobre prestación de servicios de Gobierno en línea en Colombia a través una plataforma multicanal,Otro,False,"Capacitación en Gobierno en línea, Prepárese 2008",CONVENIO ESPECIAL DE COOPERACIÓN INTERINSTITUCIONAL No. 000260 DE 2008 CELEBRADO ENTRE EL FONDO DE COMUNICACIONES DEL MINISTERIO DE COMUNICACIONES Y CINTEL,Colombia,2008,No Aplica,No Aplica,No Aplica
0000331589,EVA JULIANA MAYA ORTIZ,Diseño de un sistema de acompañamiento a experiencias significativas,Otro,False,TIC aplicadas a la educación,CONVENIO NO. 260 DE 2007 ENTRE EL MINISTERIO DE EDUCACIÓN Y CINTEL,Colombia,2008,No Aplica,No Aplica,No Aplica
0000124628,"CARLOS ERNESTO MAYA VALLEJO, LUIS ENRIQUE GARZON VELA",Método que apoya la ejecución de proyectos software desarollados por aprendices del programa de formación tecnológica Análisis y Desarrollo de Sistemas de Información - ADSI del Centro de Comercio y Servicio del SENA,Otro,False,,,Colombia,2019,analisis y desarollo;Apoyo ;Método;software;Desarrollo de software;calidad,No Aplica,Desarrollo de programas (software) y prestación de servicios en informática
0000124628,LUIS ENRIQUE GARZON VELA,Prototipo Software MECAPS,Otro,False,,,Colombia,2017,No Aplica,"Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías, Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Hardware y Arquitectura de Computadores",Desarrollo de programas (software) y prestación de servicios en informática
0000124628,LUIS ENRIQUE GARZON VELA,Prototipo software ARCHINET,Otro,False,Archinet,,Colombia,2018,No Aplica,Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías,Educación
0001006339,"DIANA PAOLA NAVIA PORRAS, HECTOR SAMUEL VILLADA CASTILLO, JUAN PABLO CASTANEDA NINO",Biodegradable packaging obtained from cassava flour and fique fiber and their manufacture process,Otro,False,,,Colombia,2012,Biodegradable;Biocompuesto;Fique;Harina de yuca,"Ingeniería y Tecnología;Ingeniería de los Materiales;Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)",Desarrollo de nuevos materiales
0001006339,"DIANA PAOLA NAVIA PORRAS, HECTOR SAMUEL VILLADA CASTILLO, JUAN PABLO CASTANEDA NINO","Proceso de obtención de un material compuesto por harina de yuca, fibra de fique y glicerina",Otro,False,,,Colombia,2011,Biocompuesto;Fique;Harina de yuca;Biodegradable,"Ingeniería y Tecnología;Ingeniería de los Materiales;Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)",Desarrollo de nuevos materiales
0001006339,"DIANA PAOLA NAVIA PORRAS, HECTOR SAMUEL VILLADA CASTILLO, JUAN PABLO CASTANEDA NINO",Biodegradable films obtained from cassava starch and their manufacture process,Otro,False,,,Colombia,2012,Biodegradable;Flexible;Almidón de yuca,Ingeniería y Tecnología;Ingeniería de los Materiales;Recubrimientos y Películas,Desarrollo de nuevos materiales
0001006339,"DIANA PAOLA NAVIA PORRAS, HECTOR SAMUEL VILLADA CASTILLO, JUAN PABLO CASTANEDA NINO","Proceso de obtención de películas biodegradables flexibles compuestas por almidón de yuca, ácido poliláctico y policaprolactona",Otro,False,,,Colombia,2011,Biodegradable;Flexible;Policaprolactona;Almidón de yuca,"Ingeniería y Tecnología;Ingeniería de los Materiales;Compuestos (Laminados, Plásticos Reforzados, Fibra Sintéticas y Naturales)",Desarrollo de nuevos materiales
0000587931,"MARTHA LUCERO BASTIDAS SALAMANCA, MILTON PUENTES",Mapa de inundación por tsunami de origen cercano en la Bahía de Buenaventura,Otro,False,,,Colombia,2008,No Aplica,"Ciencias Naturales;Ciencias de la Tierra y Medioambientales;Oceanografía, Hidrología y Recursos del Agua, Ciencias Naturales;Ciencias de la Tierra y Medioambientales;Geología",No Aplica
0000587931,MARTHA LUCERO BASTIDAS SALAMANCA,Metodología para la obtención de datos de concentración de clorofila_a en la Cuenca Pacífica Colombiana a partir de imágenes satelitales y su validación con respecto a datos in situ,Otro,False,,,Colombia,2005,clorofila_a;color del océano;Cuenca Pacífica Colombiana;imagenes satelitales;MODIS;validación,"Ciencias Naturales;Ciencias Físicas;Física atómica, Molecular y Química, Ciencias Naturales;Ciencias de la Tierra y Medioambientales;Geografía Física, Ciencias Naturales;Ciencias de la Tierra y Medioambientales;Oceanografía, Hidrología y Recursos del Agua",Desarrollo de programas (software) y prestación de servicios en informática
0000012548,"PABLO CESAR LEHMANN ALBORNOZ, GUIDO BARONA ET AL, GEOGRAFÍA FISICA Y POLITICA DE LA CONFEDERACIÓN GRANADINA, VOL I, TOMO II",TOMO III,Otro,False,,,Colombia,2002,No Aplica,Ciencias Naturales;Otras Ciencias Naturales;Otras Ciencias Naturales,No Aplica
0000166549,"LUIS FERNANDO FERNANDEZ TRUJILLO, FRANCY ANDREA MUNOZ CASTRO, NATHALY PEREZ MUNOZ, MARIA DEL PILAR RIVAS PAVA, DARLY GABRIELA MUNOZ LARA, ANGUIE NATALIA PEREZ GONZALEZ, ANDRES FABIAN GUZMAN URRUTIA","Pudu mephistophiles (de Winton, 1896)",Base de datos de referencia para investigacion,False,,,Colombia,2020,No Aplica,"Ciencias Naturales;Ciencias Biológicas;Zoología, Ornitología, Entomología, Ciencias Biológicas del Comportamiento",No Aplica
0000011614,"GISELLE ZAMBRANO GONZALEZ, GUIDO ORTIZ, JUAN PABLO DIAZ, YAMID MERA, ALVARO GALVIS",Coleccion de Referencia de Hormigas y Mariposas de tres zonas del Departamento del Cauca,Otro,False,,,Colombia,2007,No Aplica,No Aplica,No Aplica
0000881040,"EDDY CATALINA CASAS CRUZ, DIANA MUNAR MEDINA",Prpopuesta y análisis de viabilidad para el establecimiento de una Parcela Permanente de Investigación en la Reserva Natural Tambito,Otro,False,,,Colombia,2005,No Aplica,No Aplica,No Aplica
0001026003,JAIRO MIGUEL CHEMAS BONILLA,"Ayuda virtual para la materia ""Bases neurofisiológicas de la conducta""",Otro,False,,,Colombia,2007,No Aplica,"Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía), Ciencias Naturales;Ciencias Biológicas;Otras Biologías","Educación, Neurociencias"
0000230928,ELSA LIDIA NARVAEZ PAREDES,Jóvenes sembrando Semillas de Respaldo y Confianza,Otro,False,,,Colombia,2003,No Aplica,"Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía), Ciencias Sociales;Psicología;Psicología (Incluye Terapias de Aprendizaje, Habla, Visual y Otras Discapacidades Físicas y Mentales)",No Aplica
0000274852,"DIEGO FERNEY GOMEZ CAJAS, DIEGO ARMANDO LINDARTE RINCON, LUIS CLEMENTE MARTIN CASTRO, LISETH KARINE MOGOLLON RAMIREZ",Base de datos en español para reconocimiento de voz,Otro,False,,,Colombia,2006,Base de datos;Reconocimiento de voz;Codificación de voz,"Ingeniería y Tecnología;Ingenierías Eléctrica, Electrónica e Informática;Ingeniería Eléctrica y Electrónica",Actividades de asesoramiento y consultoría a las empresas
0000632350,"LILIANA VARGAS AGREDO, IVAN HERNANDO CAICEDO RUBIANO",APROXIMACION AL ESTADO DEL ARTE RIESGO-DESARROLLO URBANO.COLOMBIA,Otro,False,Aproximación a un estado del arte RIESGO-DESARROLLO.COLOMBIA,TC 41/2011-2,Colombia,2011,DESARROLLO SOSTENIBLE;DESARROLLO URBANO;GESTION DEL RIESGO,Humanidades;Arte;Arquitectura y Urbanismo,"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación"
