idcvlac,autor,nombre,tipo,verificado,nombre_comercial,contrato_registro,lugar,fecha,palabras,areas,sectores
0000632350,"LILIANA VARGAS AGREDO, IVAN HERNANDO CAICEDO RUBIANO",PROPUESTA ESTRUCTURA CURRICULAR ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Otro,False,Contenido curricular Gestion del riesgo y desarrollo urbano,,Colombia,2011,GESTION DEL RIESGO;DESARROLLO SOSTENIBLE;DESARROLLO URBANO;PREVENCION DE DESASTRES;INVESTIGACION,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación"
0000632350,"LILIANA VARGAS AGREDO, FRANCISCO LUIS ARCINIEGAS MOLINA","PROYECTO URBANO-PAISAJISTICO DEL SEPARADOR DE LA AVENIDA LOS LIBERTADORES DE ""PIEDRA NORTE A PIEDRA SUR""",Otro,False,Proyecto Urbano Paisajistico Avenida los Libertadores,06-11-2005,Colombia,2005,PAISAJISMO;ARBORIZACION;PATRIMONIO NATURAL,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000632350,"LILIANA VARGAS AGREDO, FRANCISCO LUIS ARCINIEGAS MOLINA",CENSO ARBORÍSTICO PARA EL PROYECTO DE LEY DENOMINADO ¿EL ÁRBOL URBANO¿,Otro,False,EL ARBOL URBANO,06-062006,Colombia,2006,ARBORIZACION;PATRIMONIO NATURAL;PAISAJISMO;NORMATIVIDAD URBANA,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000874493,FRANCISCO ARCINIEGAS MOLINA,EL ARBOL URBANO EN POPAYAN,Otro,False,,,Colombia,2006,ARBOL URBANO;PAISAJISMO;CENSO PAISAJE URBANO,Humanidades;Arte;Arquitectura y Urbanismo,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, LILIANA VARGAS AGREDO, ALVARO VELASCO BLANCO",Análisis de Pertinencia. Especialización Gestión del riesgo de desastres integrada a la planificación territorial.,Otro,False,,,Colombia,2014,Arquitectura;Especialización;Gestión del Riesgo;Planificación territorial,"Humanidades;Arte;Arquitectura y Urbanismo, Ingeniería y Tecnología;Otras Ingenierías y Tecnologías;Otras Ingenierías y Tecnologías, Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo)","Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda, Administración pública, defensa y seguridad social"
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, VELASCO MAURICIO, HURTADO JHON FRED, MARTINEZ GERMAN ALBERTO",Vivienda Multifamiliar,Otro,False,Conjunto de Vivienda Multifamiliar en Cali,,Colombia,2002,Arquitectura;Investigación;Espacio público;Manejo del terreno;Paisajismo;Relaciones espaciales;Servicios comunitarios;Tecnología;Vivienda multifamiliar,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, GUTIERREZ GUILLERMO, MARTINEZ GERMAN ALBERTO","ANGULO MARCELA , Edificios Multifamiliares",Otro,False,Edificios Multifamiliares en el norte de Popayán,,Colombia,2005,Análisis Urbano;Arquitectura;Espacio público;Investigación;Manejo del terreno;Paisajismo;Relaciones espaciales;Servicios comunitarios;Teoría de la Arquitectura;Vivienda multifamiliar;Tecnología,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, GARCÍA YANETH, MARTINEZ VARGAS GERMAN ALBERTO",Vivienda aislada,Otro,False,VIVIENDA AISLADA,,Colombia,2000,Arquitectura;Investigación;Vivienda campestre;Antropometría;Manejo del terreno,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo rural
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, MARTINEZ PEDRO, MARTINEZ VARGAS GERMAN ALBERTO",Café libro,Otro,False,CAFÉ - LIBRO,,Colombia,1999,Arquitectura;Cafetería;Cultura;Investigación;Librería;Relaciones espaciales;Teoría de la Arquitectura,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, DIAZ JUAN CARLOS, OCORÓ LUIS, MARTINEZ GERMAN, ROMULO",Análisis de la ciudad de Guacarí,Otro,False,Análisis y propuesta urbana para la ciudad de Guacarí - Valle del Cauca,,Colombia,2003,Arquitectura;Espacio público;Investigación;Manejo del terreno;Paisajismo;Parque lineal;Patrimonio;Servicios comunitarios;Tecnología;Teoría de la Arquitectura;Análisis Urbano;Servicios complementarios;Recuperación urbana,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, SARZOSA JULIAN, HURTADO JHON FRED, MARTINEZ GERMAN, RUALES JENNY",Centro de Convenciones,Otro,False,Centro de Convenciones en el Sector Histórico de Popayán,,Colombia,2002,Arquitectura;Biblioteca;Cafetería;Ciencia;Cultura;Espacio público;Investigación;Manejo del terreno;Paisajismo;Parque lineal;Relaciones espaciales;Patrimonio;Auditorios;Exposiciones,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, BELALCAZAR FABIAN, DIAZ JUAN CARLOS, MARTINEZ VARGAS GERMAN ALBERTO",Parque de la Astronomía,Otro,False,PARQUE DE LA ASTRONOMÍA,,Colombia,1999,Arquitectura;Investigación;Relaciones espaciales;Teoría de la Arquitectura;Astronomía;Observatorio astronómico;Observación del cielo nocturno;Ciencia;Tecnología,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, CASTRILLÓN TOMÁS, ARAUJO PAOLA, MARTINEZ GERMAN ALBERTO",Levantamiento y propuesta arquitectónica de la Manzana No. 32,Otro,False,Levantamiento y propuesta arquitectónica de la Manzana No. 32 Sector Histórico de Popayán,,Colombia,2006,Análisis Urbano;Arquitectura;Investigación;Patrimonio;Recuperación urbana;Relaciones espaciales;Teoría de la Arquitectura;Vivienda Unifamiliar;Restauración,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, ORTEGA MARÍA ISABEL, RIVERA LIDA PATRICIA, MARTINEZ GERMAN ALBERTO",Conjunto de vivienda unifamiliar,Otro,False,Conjunto de Vivienda Unifamiliar en la Comuna 2 de Popayán,,Colombia,2001,Arquitectura;Investigación;Manejo del terreno;Vivienda Unifamiliar;Espacio público;Servicios comunitarios;Paisajismo;Parque lineal;Quebrada Quitacalzón,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, ZULUAGA JULIÁN, MARTINEZ VARGAS GERMAN ALBERTO",Reinterpretación de una pintura cubista,Otro,False,"Reinterpretación de la pintura ""Tres Músicos"" de Pablo Ruiz Picasso",,Colombia,2003,Cubismo;Cultura;Pintura;Investigación,No Aplica,No Aplica
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, RIVERA LIDA PATRICIA, MARTINEZ GERMAN ALBERTO, TOBAR SANTIAGO",Universidad en Palmira,Otro,False,Universidad en la ciudad de Palmira - Valle del Cauca,,Colombia,2004,Análisis Urbano;Arquitectura;Auditorios;Biblioteca;Espacio público;Investigación;Manejo del terreno;Paisajismo,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, DIAZ JAVIER, RIVAS PATRICIA, MARTINEZ VARGAS GERMAN ALBERTO",Biblioteca Librería de la Juventud,Otro,False,BIBLIOTECA EN EL BARRIO CALDAS,,Colombia,2000,Arquitectura;Investigación;Librería;Manejo del terreno;Relaciones espaciales;Biblioteca,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548397,"GERMAN ALBERTO MARTINEZ VARGAS, LOPEZ JULIO, BOLAÑOS EDISSON, MARTINEZ GERMAN ALBERTO, TOBAR SANTIAGO",Aportes proyectuales en la Escuela Taller de Popayán al componente urbano de la ciudad. Casos de estudio Popayán - Cauca,Otro,False,Aportes proyectuales en la Escuela Taller de Popayán al componente urbano de la ciudad. Casos de estudio Popayán - Cauca,,Colombia,2007,Arquitectura;Investigación;Espacio público;Patrimonio;Recuperación urbana;Relaciones espaciales;Restauración;Tecnología;Parque;Centro Comercial,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001430710,IVAN HERNANDO CAICEDO RUBIANO,MODULOS CICLO FUNDAMENTACION. ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Otro,False,CICLO FUNDAMENTACION - ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,,Colombia,2011,AMENAZA;DESASTRE;RIESGO;VULNERABILIDAD;PLANIFICACION,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001430710,IVAN HERNANDO CAICEDO RUBIANO,MODULOS CICLO COMPLEMENTACION ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Otro,False,MODULO CICLO COMPLEMENTACION ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,,Colombia,2011,CONTROL FISICO;ELECTIVAS;REASENTAMIENTO HUMANO,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación"
0001430710,IVAN HERNANDO CAICEDO RUBIANO,MODULOS CICLO ESPECIALIZACION- ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,Otro,False,CICLO ESPECIALIZACION - ESPECIALIZACION GESTION DEL RIESGO Y DESARROLLO URBANO,,Colombia,2011,DESARROLLO URBANO;DESARROLLO SOSTENIBLE;PLANIFICACION,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Educación"
0001430710,IVAN HERNANDO CAICEDO RUBIANO,DISEÑO PARA REMODELACIÓN ENMALLADO PLANTA DE LAVADO ¿ PLANTA CENTRAL DE ENSAMBLE MAZDA.,Otro,False,,,Colombia,1997,No Aplica,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001430710,IVAN HERNANDO CAICEDO RUBIANO,DISEÑO URBANISTICO PLANTA DE PRODUCCION FRITO LAY,Otro,False,,,Colombia,2007,No Aplica,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001430710,IVAN HERNANDO CAICEDO RUBIANO,DISEÑO ESQUEMA URBANÍSTICO ¿ANTEPROYECTO CONSTRUCCIÓN PARCELACIÓN PARA FINES DE VIVIENDA CAMPESTRE,Otro,False,,,Colombia,2000,No Aplica,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001430710,IVAN HERNANDO CAICEDO RUBIANO,SISTEMA DE SEGUIMIENTO AL PLAN DE ORDENAMIENTO TERRITORIALEXPEDIENTE MUNICIPAL ¿ FASE I ¿ DESARROLLO DE LA LINEA BASE,Otro,False,,,Colombia,2004,No Aplica,No Aplica,No Aplica
0001414879,JAIME ALBERTO DORADO JOAQUI,Propuesta de Zonas verdes Barrio la Estancia en Popayán,Otro,False,Propuesta Urbano-paisajistica Zonas verdes Barrio la Estancia,,Colombia,2007,No Aplica,No Aplica,No Aplica
0001414879,"JAIME ALBERTO DORADO JOAQUI, JULIAN ALBERTO PALECHOR BRAVO",Análisis Planimétrico Edificios Industria Licorera del Cauca,Otro,False,Análisis planimetrico ILC,sep 17 2010,Colombia,2012,No Aplica,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001414879,"JAIME ALBERTO DORADO JOAQUI, JULIAN ALBERTO PALECHOR BRAVO, LILIANA VARGAS AGREDO",Caracterización Infraestructura Industria Licorera del Cauca,Otro,False,Caracterización espacial y funcional de la ILC,sep 17 2010,Colombia,2012,No Aplica,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Banca Popayán,Otro,False,,,Colombia,2013,No Aplica,No Aplica,No Aplica
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Bolardo Popayán,Otro,False,,,Colombia,2012,No Aplica,No Aplica,No Aplica
0001496435,JUAN CARLOS FRANCISCO JOSE DIAZ REALPE,Piedra Popayán,Otro,False,,,Colombia,2010,No Aplica,No Aplica,No Aplica
0001548931,"JULIAN DAVID TOSSE ROSERO, DIAZ JUAN CARLOS, TOSSE JULIAN",Viviendas Unifamiliares,Otro,False,Viviendas Unifamiliares,,Colombia,2010,Arquitectura;Desarrollo urbano;Investigación;Paisajismo;Tecnología;Servicio comunitario,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, VELASCO MAURICIO, TOSSE JULIAN",Solución de vivienda (bifamiliar y multifamiliar),Otro,False,Solución de vivienda (bifamiliar y multifamiliar),,Colombia,2013,Arquitectura;Desarrollo urbano;Espacio público;Investigación;Tecnología;Urbanismo,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001548931,"JULIAN DAVID TOSSE ROSERO, ARTUNDUAGA SANDRA, TOSSE JULIAN",Centro Cultural,Otro,False,Centro Cultural,,Colombia,2009,Arquitectura;Cultura;Educación;Investigación;Pedagogía;Trabajo social,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, DIAZ JUAN CARLOS, TOSSE JULIAN",Vivienda Aislada,Otro,False,Vivienda Aislada,,Colombia,2009,Arquitectura;Investigación;Trabajo social;Desarrollo urbano;Paisajismo;Tecnología,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, DE ANGULO BLUM ROBERTO, TOSSE JULIAN",Hotel,Otro,False,Hotel,,Colombia,2011,Arquitectura;Centros Urbanos;Desarrollo urbano;Intervención en BIC;Investigación;Paisajismo;Patrimonio;Tecnología,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001548931,"JULIAN DAVID TOSSE ROSERO, MORALES SORY, TOSSE JULIAN",Estación de Policía,Otro,False,Estación de Policía,,Colombia,2010,Arquitectura;Desarrollo urbano;Investigación;Tecnología;Apoyo institucional;Servicio comunitario;Seguridad,Humanidades;Arte;Arquitectura y Urbanismo,"Administración pública, defensa y seguridad social"
0001548931,"JULIAN DAVID TOSSE ROSERO, ALEGRÍA JOSE MANUEL, TOSSE JULIAN",Sede Asoarte,Otro,False,Sede ASOARTE - Centro Histórico de Popayán,,Colombia,2013,Arquitectura;Apoyo institucional;Centros Urbanos;Desarrollo urbano;Intervención en BIC;Investigación;Paisajismo;Patrimonio,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001548931,"JULIAN DAVID TOSSE ROSERO, VELASCO MAURICIO, TOSSE JULIAN",Vivienda Multifamiliar,Otro,False,Vivienda Multifamiliar,,Colombia,2011,Arquitectura;Desarrollo urbano;Investigación;Paisajismo;Tecnología,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001548931,"JULIAN DAVID TOSSE ROSERO, RIVERA LIDA, TOSSE JULIAN",Estación Metropolitana de Policía,Otro,False,Estación Metropolitana de Policía,,Colombia,2012,Arquitectura;Apoyo institucional;Desarrollo urbano;Investigación;Paisajismo;Seguridad;Servicio comunitario;Tecnología,Humanidades;Arte;Arquitectura y Urbanismo,No Aplica
0001548931,"JULIAN DAVID TOSSE ROSERO, ERAZO MAGDA, TOSSE JULIAN",Análisis de ciudad,Otro,False,Análisis de ciudad,,Colombia,2012,Arquitectura;Apoyo institucional;Centros Urbanos;Desarrollo urbano;Espacio público;Intervención en BIC;Investigación;Movilidad;Paisajismo;Patrimonio;Tecnología;Trabajo social;Urbanismo,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ",Inventario cualitativo de los parques y zonas verdes en el area urbana de la ciudad de Popayán,Otro,False,Inventario cualitativo de los parques y zonas verdes en el area urbana de la ciudad de Popayán,,Colombia,2010,Cerros tutelares;Espacio publico;Parques y zonas verdes;Puntos de encuentro,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001425085,"LORENA VILLAQUIRAN LOPEZ, SORY ALEXANDER MORALES FERNANDEZ",Diseño urbano-paisajistico de cicloruta para la zona rural de la Tetilla en la ciudad de Popayán,Otro,False,Cicloruta via la Tetilla,,Colombia,2007,Cicloruta;Espacio publico;Movilidad;Inclusión social;Vegetación;Sostenibilidad,Humanidades;Arte;Arquitectura y Urbanismo,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible., Desarrollo rural, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda"
0001425085,"LORENA VILLAQUIRAN LOPEZ, LIDA PATRICIA RIVERA, Caracterización, Diagnóstico y Propuesta Arquitectónica Hospital Laboyos, nivel II",Municipio de Pitalito (Huila),Otro,False,,,Colombia,2009,Espacio publico;Imagen de ciudad;Inclusión social;Planificacion urbana;Sostenibilidad;Vegetación;Zona verde,Humanidades;Arte;Arquitectura y Urbanismo,"Desarrollo Urbano, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda"
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, SORY ALEXANDER MORALES FERNANDEZ",Propuesta de renovación urbana del Municipio de San Pablo Nariño,Otro,False,Propuesta de renovación urbana del Municipio de San Pablo Nariño,,Colombia,2009,Espacio publico;Imagen de ciudad;Inclusión social;Planificacion urbana;Usos de suelo,Humanidades;Arte;Arquitectura y Urbanismo,"Desarrollo Urbano, Desarrollo rural"
0001425085,"LORENA VILLAQUIRAN LOPEZ, MAGDA YISED ERAZO MUNOZ","Inventario de vegetación existente en el área de uso académico, Sede Los Robles. FUP",Otro,False,,,Colombia,2009,Vegetación;Zona verde,Humanidades;Arte;Arquitectura y Urbanismo,"Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, MAGDA YISED ERAZO MUNOZ",Diagnostico de los Parques y zonas verdes en el area urbana de la ciudad de Popayán,Otro,False,Diagnóstico Parques y Zonas Verdes,2011-12-2,Colombia,2010,Parques;Zona verde;Espacio publico;Inclusión social;Cerros tutelares,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, SORY ALEXANDER MORALES FERNANDEZ, FAUSTO TRUJILLO, CARLOS SALDANA",Esquema Básico arquitectónico Sede Fundación Universitaria de Popayán,Otro,False,,,Colombia,2010,Apropiación;Inclusión social;Movilidad;Puntos de encuentro;Sostenibilidad;Espacio publico,Humanidades;Arte;Arquitectura y Urbanismo,"Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda, Desarrollo Urbano"
0001425085,"LORENA VILLAQUIRAN LOPEZ, MAGDA YISED ERAZO MUNOZ, CAROLINA CARBALLO MATIZ",Plan de marketing de la red de parques en la ciudad de Popayán,Otro,False,Popayán una ciudad de parques que comparte,,Colombia,2010,Construccion de ciudadania;Plan de marketing;Planificacion urbana;Sostenibilidad;Parques y zonas verdes;Inclusión social,Humanidades;Arte;Arquitectura y Urbanismo,"Desarrollo Urbano, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001425085,"LORENA VILLAQUIRAN LOPEZ, MAGDA YISED ERAZO MUNOZ, CAROLINA CARBALLO MATIZ",Diseño arquitectonico Centro comercial Anarkos. Ciudad de Popayán,Otro,False,Diseño Centro comercial Anarkos. ,,Colombia,2008,Patrimonio;Inclusión social;Espacio publico;Puntos de encuentro;Planificacion urbana;Apropiación,Humanidades;Arte;Arquitectura y Urbanismo,"Desarrollo Urbano, Planeamiento y gestión de las ciudades, incluso política y planeamiento de vivienda"
0001425085,"LORENA VILLAQUIRAN LOPEZ, CAROLINA CARBALLO MATIZ, SORY ALEXANDER MORALES FERNANDEZ",Análisis urbano y Diagnóstico del Municipio de San Pablo Nariño,Otro,False,,,Colombia,2009,Imagen de ciudad;Espacio publico;Puntos de encuentro;Usos de suelo,Humanidades;Arte;Arquitectura y Urbanismo,Desarrollo Urbano
0000002832,MAGDA YISED ERAZO MUNOZ,Propuesta urbana del sector histórico de la ciudad de Popayán en el marco de su Plan Especial de Manejo y Protecció,Otro,False,PEMP SECTOR HISTÓRICO DE POPAYAN,340 de 2007,Colombia,2009,No Aplica,No Aplica,No Aplica
0000019254,"MARIA CAMILA RODRIGUEZ BEDOYA, ANDRES FELIPE CALVACHE MUNOZ",Caracterización general Municipio Popayán. Población.,Otro,False,,,Colombia,2013,No Aplica,No Aplica,Desarrollo Urbano
0001428378,"MARIA GLADYS ARISTIZABAL DE OREJUELA, LILIANA VARGAS AGREDO, LIDA PATRICIA RIVERA PALOMINO, EDWARD ARMANDO PINZON QUESADA, MANUEL ALEJANDRO LOSADA ROMERO","Formulación Metodológica para el desarrollo de la Consultoría en temas de Género para el Proyecto de vivienda denominado "" Ciudad Futuro Las Guacas"".",Otro,False,Metodologia Consultoria en temas de Género Ciudad Futuro Las Guacas,2009-3,Colombia,2009,PERSPECTIVA DE GENERO;SALUD REPRODUCTIVA;MANEJO Y PREVENCION DE DESASTRES;AUTOCONSTRUCCION,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0001428378,"MARIA GLADYS ARISTIZABAL DE OREJUELA, LILIANA VARGAS AGREDO, LIDA PATRICIA RIVERA PALOMINO, EDWARD ARMANDO PINZON QUESADA, MANUEL ALEJANDRO LOSADA ROMERO","Definición Marco Lógico Consultoria en temas de género para el proyecto de vivienda denominado ""Ciudad Futuro Las Guacas"".",Otro,False,Marco Lógico Capacitación Las Guacas.,2009-3,Colombia,2009,PERSPECTIVA DE GENERO;AUTOCONSTRUCCION;MANEJO Y PREVENCION DE DESASTRES;SALUD REPRODUCTIVA;PLANEACION URBANA,Ciencias Sociales;Geografía Social y Económica;Estudios Urbanos (Planificación y Desarrollo),"Desarrollo Urbano, Productos y servicios para la defensa y protección del medio ambiente, incluyendo el desarrollo sostenible."
0000019646,"PAOLA ANDREA HERRERA MOLINA, RAUL EDUARDO CARVAJAL GUZMAN",Caracterización general Infraestructura en Salud- Area Urbana Popayán,Otro,False,,,Colombia,2013,No Aplica,No Aplica,Desarrollo Urbano
0000019647,"RAUL EDUARDO CARVAJAL GUZMAN, PAOLA ANDREA HERRERA MOLINA",Caracterización General Infraestructura Salud. Area Urbana de Popayán,Otro,False,,,Colombia,2013,No Aplica,No Aplica,Desarrollo Urbano
0000433349,ISABEL RAMIREZ MEJIA,MANUAL PARA EL MANEJO DE LA VEGETACIÓN EN EL ESPACIO PÚBLICO DE POPAYAN - CAUCA,Otro,False,,,Colombia,2007,No Aplica,No Aplica,No Aplica
0000215341,"PEDRO ANTONIO MORENO TOVAR, MANUEL ELKIN PATARROYO, JAMES VALENCIA, CARLOS SOTO","LOCUS MLU 49438. DEFINITION: Mycobacterium leprae 72.2 Jda protein gene, partial cds. ACCESSION: U49838",Otro,False,,,Colombia,1999,No Aplica,"Ciencias Médicas y de la Salud;Ciencias de la Salud;Salud Pública, Ciencias Naturales;Ciencias Biológicas;Biología (Teórica, Matemática, Criobiología, Evolutiva), Ciencias Naturales;Ciencias Biológicas;Genética y Herencia",Salud humana
0001484861,GEOVANNY ALBERTO CATAMUSCAY MEDINA,TORCOPREN´S Segunda fase (Automatización),Otro,False,TORCOPREN¿S,,Colombia,2012,No Aplica,No Aplica,No Aplica
0000215899,"LUIS FERNANDO MOLINEROS GALLON, ORLANDO MONTENEGRO, NURY ARCOS, ELSA NANCY NARVAEZ PAREDES, ALEXANDRA ROMO, GUILLERMO RUIZ",Jóvenes sembrando Semillas de Respaldo y Confianza,Otro,False,,,Colombia,2003,Semilleros;Investigación;Proyectos;RedCOLSI;Semilleros;RedCOLSI;Investigación;Formación,"Ciencias Sociales;Ciencias de la Educación;Educación General (Incluye Capacitación, Pedagogía)",No Aplica
0000544191,CARLOS HERNAN ANDRADE FALLA,MODELO DE GESTIÓN BASADO EN EL CUADRO DE MANDO INTEGRAL PARA LA INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DEL CAUCA DE LA CIUDAD DE POPAYÁN,Otro,False,Cuadro de Mando Integral,No aplica,Colombia,2011,Gestión;Planeación Estratégica,Ciencias Sociales;Economía y Negocios;Negocios y Management,No Aplica
0000707813,DIEGO CORAL CORAL,Liquid sample holder for SAXS measurements in presence of static magnetic field,Otro,False,palminetico,,Brasil,2012,No Aplica,No Aplica,No Aplica
0000037632,RAUL ARTURO LASSO LOPEZ,Aplicativo para Microempresas Sistema de Gestión en Seguridad y Salud en el Trabajo,Otro,False,Sistema de Gestión Seguridad y Salud en el Trabajo para Microempresas,,Colombia,2016,No Aplica,Ciencias Médicas y de la Salud;Ciencias de la Salud;Salud Ocupacional,Otros sectores
0000061425,TULIO ENRIQUE ROJAS CURIEUX,Base de Datos de la Encuesta Sociolingüística Lenguas Nasa Yuwe y Namtrik,Otro,False,,,Colombia,2008,No Aplica,No Aplica,No Aplica
0001363094,FABIO ANDRES BAHOS NARVAEZ,Resistivity-capacitance smart water cut tool,Otro,False,Smart water cut tool - SWC ,,Colombia,2016,No Aplica,No Aplica,No Aplica
